policy,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,experiment_name,scenario,seed,duration
2879,0.300579963,-0.421669571,-0.242330117,-0.021814823,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.970974656,0.480824221,0.773929355,0.166606709,0.972065058,3.3644,0.33106036,0.635029229,0.820265438,0.212971887,0.809093394,0.66893964,0.364970771,0.179734562,0.787028113,0.190906606,53.05278533,93.28572707,128.1077323,31.46683791,118.5200953,0.561684061,84.88663559,0.212971887,0.243853791,0.241077894,0.246598619,5,3,1,Mixed,chapala_incident,1,1388
2880,-0.811734844,-0.846158242,-0.859500706,-0.320749045,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.247970031,0.756741857,0.899172602,0.695304089,0.765211421,3.3644,0.084547055,0.999436336,0.953007148,0.888801085,0.636919823,0.915452945,0.000563664,0.046992852,0.111198915,0.363080177,13.54875821,146.8170929,148.8391184,131.3213686,93.29923932,0.712542289,106.7651155,0.084547055,0.24284979,0.240925028,0.709535709,3,2,1,Mixed,chapala_incident,1,1388
2881,-0.639968627,-0.777200832,-0.664637482,-0.68965411,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.359618072,0.711919541,0.817333822,0.343867756,1.131660808,3.3644,0.122614208,0.940239067,0.866268583,0.43956312,0.941932102,0.877385792,0.059760933,0.133731417,0.56043688,0.058067898,19.64906115,138.1210203,135.2924293,64.94594964,137.9789816,0.662123416,99.1974884,0.122614208,0.249987741,0.25847891,0.692865263,5,2,1,Mixed,chapala_incident,1,1388
2882,-0.396854174,-0.721366883,-0.817097889,-0.44803527,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.517642467,0.675627474,0.952725154,0.342895607,0.875509298,3.3644,0.176493692,0.89230778,1.009765956,0.43832043,0.728725699,0.823506308,0.10769222,0.009765956,0.56167957,0.271274301,28.28330741,131.0799194,157.7036175,64.76234086,106.7474286,0.649122712,97.71532275,0.176493692,0.266208565,0.261341265,0.595838554,4,2,1,Mixed,chapala_incident,1,1388
2883,0.432678743,0.036529116,-0.130397492,-0.033583168,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.056838863,0.182995075,0.999002295,0.073093078,1.052470689,3.3644,0.360336341,0.241683376,1.058813766,0.093434237,0.87601861,0.639663659,0.758316624,0.058813766,0.906565763,0.12398139,57.74429329,35.50326259,165.3638253,13.80501452,128.3236397,0.526057266,80.14800708,0.093434237,0.395206831,0.39008594,0.15829713,4,3,2,Mixed,chapala_incident,1,1388
2884,-0.329947839,-0.66223867,-0.164419449,-0.017415203,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.561131584,0.637194135,0.566917507,0.579309534,1.01984724,3.3644,0.1913216,0.841548496,0.600859541,0.740526268,0.848864648,0.8086784,0.158451504,0.399140459,0.259473732,0.151135352,30.6594959,123.6233859,93.8412734,109.4135962,124.34599,0.644624111,96.37674827,0.1913216,0.180255179,0.193076868,0.29350529,5,2,1,Mixed,chapala_incident,1,1388
2885,0.112009845,-0.451441542,-0.257278253,-0.049773201,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.848404079,0.500176002,0.764293862,0.27100434,0.980521716,3.3644,0.289269095,0.660587314,0.810053056,0.346422458,0.816132249,0.710730905,0.339412686,0.189946944,0.653577542,0.183867751,46.35568932,97.04020721,126.5127791,51.18431114,119.5511825,0.584492835,88.12883385,0.289269095,0.207587951,0.207681849,0.21762571,5,3,1,Mixed,chapala_incident,1,1388
2886,0.377251497,-0.665756832,0.043273944,-0.020186893,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.020811153,0.639480941,0.429629995,0.117828366,1.156649544,3.3644,0.34805245,0.844568702,0.455352461,0.150618962,0.962731349,0.65194755,0.155431298,0.544647539,0.849381038,0.037268651,55.77578635,124.0670538,71.11621246,22.25412245,141.0257606,0.552264785,82.84778714,0.150618962,0.295321871,0.30720641,0.276617292,5,3,1,Mixed,chapala_incident,1,1388
2887,-0.011103699,-0.577100818,-0.141831793,-0.058229884,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.768380275,0.581854531,0.607575134,0.3455313,1.061058759,3.3644,0.261984439,0.768460943,0.643951389,0.441689614,0.883166846,0.738015561,0.231539057,0.356048611,0.558310386,0.116833154,41.98329333,112.8868319,100.5712888,65.26014152,129.3707495,0.599850646,90.01446101,0.261984439,0.197658554,0.209270244,0.197066549,5,2,1,Mixed,chapala_incident,1,1388
2888,-0.733825028,-0.777943988,-0.594117446,-0.307799292,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.298611412,0.712402592,0.771012748,0.653080048,0.9292932,3.3644,0.101813576,0.940877037,0.81717421,0.834826466,0.773492455,0.898186424,0.059122963,0.18282579,0.165173534,0.226507545,16.315737,138.2147381,127.6249493,123.3465575,113.3050897,0.693636749,103.7614143,0.101813576,0.199008746,0.200619236,0.603421439,5,1,1,Mixed,chapala_incident,1,1388
2889,0.432464413,-0.852881096,-0.561386681,-0.000498636,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.056699548,0.761111712,0.70102863,0.094737338,0.75082277,3.3644,0.360288841,1.005207646,0.743000059,0.121101904,0.624943504,0.639711159,0.005207646,0.256999941,0.878898096,0.375056496,57.73668134,147.6648978,116.0405501,17.89294373,91.54488739,0.570908391,86.17599208,0.121101904,0.295068517,0.301403551,0.461807706,4,3,1,Mixed,chapala_incident,1,1388
2890,-0.927143959,-0.80692595,-0.798710974,-0.713956586,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.172954107,0.731240867,0.885160266,0.514735113,1.060309648,3.3644,0.05896987,0.96575693,0.938155877,0.657981355,0.882543327,0.94103013,0.03424307,0.061844123,0.342018645,0.117456673,9.449986191,141.8695918,146.5196709,97.21749165,129.2794134,0.700681472,104.8672308,0.05896987,0.243196253,0.239052834,0.811684367,4,2,1,Mixed,chapala_incident,1,1388
2891,0.259894727,-0.475251811,-0.543541705,-0.129609208,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.944529253,0.515652677,0.934888431,0.122985762,0.846343877,3.3644,0.322043622,0.68102751,0.990861328,0.157211615,0.704450009,0.677956378,0.31897249,0.009138672,0.842788385,0.295549991,51.60784307,100.0428698,154.7511231,23.22819452,103.1914027,0.571118817,86.56428663,0.157211615,0.290770644,0.28711445,0.352074363,4,2,1,Mixed,chapala_incident,1,1388
2892,-0.814323961,-0.736372129,-0.278940374,-0.233713812,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.246287105,0.685380884,0.593169359,0.753559917,1.086002735,3.3644,0.08397325,0.905189204,0.628683123,0.963268995,0.903928838,0.91602675,0.094810796,0.371316877,0.036731005,0.096071162,13.45680533,132.9721992,98.18671554,142.3240869,132.4120711,0.697008682,103.8703756,0.08397325,0.225296227,0.233580743,0.515837569,4,2,1,Mixed,chapala_incident,1,1388
2893,0.21746736,-0.692046826,-0.258119845,-0.071205225,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.916951464,0.656569437,0.608447463,0.18852614,0.993905497,3.3644,0.312640789,0.867137645,0.644875945,0.240991301,0.827272171,0.687359211,0.132862355,0.355124055,0.759008699,0.172727829,50.10102877,127.3824292,100.7156844,35.60673819,121.1830147,0.57858357,86.99777904,0.240991301,0.234151603,0.2443103,0.309709814,5,2,1,Mixed,chapala_incident,1,1388
2894,-0.103150954,-0.310525229,-0.317759549,-0.002413244,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.70854956,0.408580399,0.895202308,0.441642832,0.910424901,3.3644,0.241584753,0.539616109,0.948799149,0.564548137,0.757787523,0.758415247,0.460383891,0.051200851,0.435451863,0.242212477,38.71422128,79.26954985,148.1819199,83.41262769,111.0045517,0.610467134,92.11657409,0.241584753,0.217698412,0.213947663,0.183462244,4,3,1,Mixed,chapala_incident,1,1388
2895,-0.158080867,-0.806024469,-0.130333277,-0.052083362,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.672845117,0.730654905,0.451300725,0.445061698,1.064537556,3.3644,0.229411082,0.964983044,0.478320643,0.568918443,0.886062405,0.770588918,0.035016956,0.521679357,0.431081557,0.113937595,36.76337719,141.755908,74.7033461,84.05834545,129.7949056,0.625539124,93.41517648,0.229411082,0.22700947,0.240290094,0.286630494,5,3,1,Mixed,chapala_incident,1,1388
2896,-0.68431075,-0.534577031,-0.463107445,-0.059245292,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.330795692,0.55421407,0.844044769,0.782455868,0.852889601,3.3644,0.112787023,0.731955916,0.894578746,1.000206435,0.709898309,0.887212977,0.268044084,0.105421254,0.000206435,0.290101691,18.074244,107.5242473,139.7138649,147.7816355,103.9894973,0.689885286,103.4166978,0.112787023,0.228310636,0.227228416,0.43531013,4,1,1,Mixed,chapala_incident,1,1388
2897,-0.647482991,-0.563021572,-0.625553633,-0.561688117,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.354733736,0.572703022,0.931145839,0.431929989,1.073887415,3.3644,0.120948861,0.756374455,0.986894662,0.552132295,0.893844712,0.879051139,0.243625545,0.013105338,0.447867705,0.106155288,19.38218738,111.1113282,154.1316157,81.578173,130.9348974,0.662038997,99.42764032,0.120948861,0.25655287,0.250571828,0.599436578,4,2,1,Mixed,chapala_incident,1,1388
2898,0.463441558,-0.72860052,-0.435361066,-0.071267012,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.076834692,0.680329338,0.699894355,0.02860275,0.878738865,3.3644,0.367154054,0.898517578,0.741797873,0.036562643,0.731413812,0.632845946,0.101482422,0.258202127,0.963437357,0.268586188,58.83683927,131.992138,115.8527947,5.402172017,107.141197,0.555089192,83.84502821,0.036562643,0.295970692,0.30244562,0.424667539,5,2,1,Mixed,chapala_incident,1,1388
2899,-0.639968627,-0.733957141,-0.664637482,-0.673958331,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.359618072,0.683811142,0.845442222,0.354070012,1.121458552,3.3644,0.122614208,0.90311603,0.896059866,0.452604574,0.933440306,0.877385792,0.09688397,0.103940134,0.547395426,0.066559694,19.64906115,132.6676501,139.9451838,66.87283927,136.7350604,0.661566997,99.17395894,0.122614208,0.250432246,0.250576424,0.678130395,5,2,1,Mixed,chapala_incident,1,1388
2900,-0.914300143,-0.445423784,-0.473363701,-0.548411903,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.181302587,0.496264459,0.908660946,0.613990676,1.164181331,3.3644,0.06181634,0.655421302,0.963063572,0.784858866,0.969000393,0.93818366,0.344578698,0.036936428,0.215141134,0.030999607,9.906136257,96.28132048,150.4097144,115.9637879,141.9440819,0.686832095,102.9010082,0.06181634,0.253968293,0.247164964,0.595374883,4,2,1,Mixed,chapala_incident,1,1388
2901,-0.704085443,-0.604030068,-0.684577443,-0.700818225,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.317942142,0.599358544,0.942855794,0.378287012,1.125956508,3.3644,0.108404519,0.791578663,0.999305706,0.483560951,0.937184157,0.891595481,0.208421337,0.000694294,0.516439049,0.062815843,17.37194282,116.2828226,156.0699524,71.44667913,137.2834786,0.664006799,99.69097511,0.108404519,0.275437425,0.269325625,0.673377795,4,2,1,Mixed,chapala_incident,1,1388
2902,0.442845644,-0.679526733,0.107691165,-0.018039366,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.063447349,0.648431377,0.378808366,0.076588063,1.197124845,3.3644,0.362589549,0.85638963,0.401488079,0.097901846,0.996420759,0.637410451,0.14361037,0.598511921,0.902098154,0.003579241,58.10537231,125.8035469,62.70376033,14.46510879,145.9607559,0.542957973,81.40770884,0.097901846,0.324971159,0.337534472,0.312025727,4,3,1,Mixed,chapala_incident,1,1388
2903,0.353180043,-0.820382702,-0.689897788,-0.203193115,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,1.005164708,0.739987756,0.805684806,0.014520768,0.799041963,3.3644,0.342717689,0.977309032,0.853922125,0.018561769,0.665078502,0.657282311,0.022690968,0.146077875,0.981438231,0.334921498,54.92088503,143.5665943,133.3641795,2.742522481,97.42406512,0.571517824,86.40364928,0.018561769,0.333403916,0.339964755,0.516663412,4,3,1,Mixed,chapala_incident,1,1388
2904,-0.29587489,-0.41456004,-0.374295405,-0.004337892,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.583279001,0.476203026,0.864327987,0.565662369,0.874927617,3.3644,0.198872911,0.628925971,0.916076345,0.723081217,0.72824154,0.801127089,0.371074029,0.083923655,0.276918783,0.27175846,31.86960179,92.38915925,143.0713251,106.8360702,106.6765065,0.639039597,96.16853257,0.198872911,0.197029404,0.192003431,0.272267057,4,2,1,Mixed,chapala_incident,1,1388
2905,-0.331933593,-0.433092258,-0.305014287,-0.028227249,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.559840845,0.488248968,0.807249319,0.573572443,0.935488426,3.3644,0.190881513,0.644835164,0.855580308,0.733192595,0.77864902,0.809118487,0.355164836,0.144419692,0.266807405,0.22135098,30.58897157,94.72621797,133.6231517,108.3300378,114.0604493,0.64062772,96.26576568,0.190881513,0.187316926,0.182722214,0.274566847,5,2,1,Mixed,chapala_incident,1,1388
2906,-0.960960744,-0.492769945,-0.385082078,-0.419177062,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.150973197,0.527039464,0.820502887,0.728322713,1.137561739,3.3644,0.05147533,0.69606615,0.869627383,0.931008501,0.946843712,0.94852467,0.30393385,0.130372617,0.068991499,0.053156288,8.24897802,102.2520444,135.8170012,137.5575622,138.6984591,0.699004215,104.514809,0.05147533,0.22672728,0.231835983,0.564497457,5,1,1,Mixed,chapala_incident,1,1388
2907,-0.600746584,-0.778147665,-0.81774672,-0.006958185,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.3851124,0.712534982,0.916239386,0.762125779,0.588387452,3.3644,0.131306671,0.941051886,0.971095741,0.974218662,0.489741295,0.868693329,0.058948114,0.028904259,0.025781338,0.510258705,21.04203788,138.2404234,151.6641657,143.9419126,71.7397836,0.701482851,105.3256646,0.131306671,0.253268858,0.247153974,0.550899789,3,2,1,Mixed,chapala_incident,1,1388
2908,-0.218960487,-0.621420956,-0.611446222,-0.065067763,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.633273363,0.610662621,0.884016423,0.476193591,0.760254002,3.3644,0.215918826,0.806508067,0.936943551,0.608714067,0.632793541,0.784081174,0.193491933,0.063056449,0.391285933,0.367206459,34.60122836,118.4759505,146.3303317,89.93819402,92.69480058,0.64017561,96.40810104,0.215918826,0.209107708,0.204924202,0.379223857,4,3,1,Mixed,chapala_incident,1,1388
2909,-0.496267193,-0.51486841,-0.468279815,-0.530920283,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.453024005,0.541403466,0.860217413,0.353638811,1.156116304,3.3644,0.154461591,0.715036827,0.911719666,0.452053373,0.962287509,0.845538409,0.284963173,0.088280334,0.547946627,0.037712491,24.75263914,105.038835,142.3909061,66.79139879,140.9607447,0.639111793,95.98690474,0.154461591,0.257906747,0.259775288,0.502583925,4,2,1,Mixed,chapala_incident,1,1388
2910,-0.999861554,-0.846774299,-0.885163771,-0.807474452,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.12568767,0.757142295,0.915453157,0.501214937,1.064901943,3.3644,0.042854059,0.999965198,0.97026244,0.640698633,0.886365701,0.957145941,3.48E-05,0.02973756,0.359301367,0.113634299,6.867409888,146.8947827,151.534022,94.66394988,129.8393339,0.708029206,105.9598997,0.042854059,0.257881752,0.253524693,0.884818519,3,2,1,Mixed,chapala_incident,1,1388
2911,-0.101336095,-0.434346046,-0.198716355,-0.02885172,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.709729218,0.48906393,0.737340701,0.423278164,1.004987988,3.3644,0.241986966,0.645911492,0.781486177,0.541072744,0.836496626,0.758013034,0.354088508,0.218513823,0.458927256,0.163503374,38.77867627,94.88433046,122.0512499,79.94411171,122.5342594,0.609390801,91.63852555,0.241986966,0.18299579,0.187653998,0.190812554,5,3,1,Mixed,chapala_incident,1,1388
2912,-0.916201671,-0.845494509,-0.643770736,-0.205371037,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.180066594,0.756310431,0.759379547,0.838203232,0.830440196,3.3644,0.06139492,0.998866547,0.804844515,1.071467799,0.691212661,0.93860508,0.001133453,0.195155485,0.071467799,0.308787339,9.838603186,146.7333911,125.6993176,158.3105829,101.252329,0.725557289,108.3668447,0.06139492,0.252789511,0.25666336,0.652709488,3,1,1,Mixed,chapala_incident,1,1388
2913,-0.538462328,-0.727244808,-0.158127565,-0.081736738,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.425597167,0.679448125,0.520573792,0.673034953,1.065745963,3.3644,0.145110226,0.897353752,0.551741172,0.860334645,0.887068216,0.854889774,0.102646248,0.448258828,0.139665355,0.112931784,23.25407258,131.8211721,86.17004586,127.1154198,129.942242,0.668321602,99.66059047,0.145110226,0.209435962,0.22023099,0.37639286,5,2,1,Mixed,chapala_incident,1,1388
2914,-0.078360912,-0.5232245,-0.030004854,-0.030609383,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.724663087,0.546834925,0.56990723,0.407201814,1.115792944,3.3644,0.247078769,0.722210208,0.604028263,0.520522487,0.928724566,0.752921231,0.277789792,0.395971737,0.479477513,0.071275434,39.59464335,106.0926038,94.33615927,76.907788,136.0442749,0.604512858,90.59509386,0.247078769,0.196111352,0.207106174,0.165549912,5,3,1,Mixed,chapala_incident,1,1388
2915,-0.966616561,-0.846774299,-0.867597987,-0.715617119,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.147296916,0.757142295,0.904035397,0.539312957,1.016612436,3.3644,0.050221877,0.999965198,0.958161085,0.689398996,0.846172176,0.949778123,3.48E-05,0.041838915,0.310601004,0.153827824,8.048110823,146.8947827,149.644052,101.8594839,123.951583,0.708783866,106.0796025,0.050221877,0.247532738,0.244728903,0.849151492,3,1,1,Mixed,chapala_incident,1,1388
2916,-0.673487341,-0.801118319,-0.648990579,-0.329698974,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.337830908,0.727465907,0.791616969,0.599625758,0.907860457,3.3644,0.115185728,0.960771304,0.83901203,0.766496318,0.755653021,0.884814272,0.039228696,0.16098797,0.233503682,0.244346979,18.45863901,141.1372038,131.0355449,113.2507006,110.6918791,0.68742368,102.9147935,0.115185728,0.20654041,0.206513708,0.613323803,5,1,1,Mixed,chapala_incident,1,1388
2917,-0.405824977,-0.825581103,-0.034898454,-0.162703635,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.511811445,0.743366717,0.376556278,0.534192193,1.198473367,3.3644,0.174505565,0.981771658,0.399101156,0.682853169,0.997543195,0.825494435,0.018228342,0.600898844,0.317146831,0.002456805,27.96470798,144.2221536,62.33097452,100.8923304,146.125176,0.647154949,96.30706848,0.174505565,0.264331265,0.275513092,0.357252042,3,2,1,Mixed,chapala_incident,1,1388
2918,-0.356896714,-0.481551252,0.047610808,-0.003809495,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.543614816,0.519747314,0.546544661,0.605670012,1.148823197,3.3644,0.185349139,0.686435336,0.579266948,0.774222635,0.956217129,0.814650861,0.313564664,0.420733052,0.225777365,0.043782871,29.70240258,100.8372789,90.46897713,114.3922727,140.0715246,0.636298237,95.09449119,0.185349139,0.205826047,0.218349392,0.222467067,5,2,1,Mixed,chapala_incident,1,1388
2919,-0.783243709,-0.799900532,-0.596418472,-0.150250769,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.266489269,0.726674346,0.758236661,0.787608731,0.825390993,3.3644,0.090861314,0.959725881,0.803633203,1.006793295,0.687009983,0.909138686,0.040274119,0.196366797,0.006793295,0.312990017,14.56062514,140.9836313,125.5101367,148.7548515,100.6366995,0.709604735,106.0891888,0.090861314,0.232811949,0.237267848,0.58245337,4,1,1,Mixed,chapala_incident,1,1388
2920,-0.030723111,-0.869053607,-0.401758457,-0.312193022,2.932923333,0.757168646,0.943510868,0.782294375,1.201425035,0.755627658,0.771623844,0.586758153,0.193207878,1.057182467,3.3644,0.257636348,1.019091121,0.62188807,0.246975926,0.879940434,0.742363652,0.019091121,0.37811193,0.753024074,0.120059566,41.286507,149.7043788,97.12547517,36.49097332,128.8981284,0.60510638,90.70109255,0.246975926,0.276987563,0.286433533,0.403432049,4,3,2,Mixed,chapala_incident,1,1388
